Milliseconds,X,Y,Z
10354,-1.1163708,-9.340651,-2.7706234
10378,-1.2552861,-9.48367,-2.1574605
10403,-1.2780632,-9.540954,-1.8727384
10429,-0.99861807,-9.60269,-1.7209014
10453,-0.41584498,-9.711581,-1.297172
10478,-0.519484,-9.716885,-1.2176547
10504,-0.69638366,-9.706313,-1.2136434
10528,-0.8563662,-9.689244,-1.247222
10553,-0.92226315,-9.673699,-1.318844
10579,-0.8019712,-9.681683,-1.3387479
10603,-0.64524984,-9.698373,-1.3021572
10628,-0.44043657,-9.717472,-1.2438436
10654,-0.109770656,-9.779629,-0.71916884
10678,-0.29261324,-9.779232,-0.671853
10704,-0.40132028,-9.758858,-0.87978333
10728,-0.40271172,-9.740427,-1.0640897
10753,-0.27488327,-9.744257,-1.0697138
10779,-0.1001073,-9.754568,-1.00437
10803,0.30122182,-9.737015,-1.1270269
10828,0.33449632,-9.734241,-1.1415132
10854,0.5949207,-9.710416,-1.2346163
10878,0.8260529,-9.688557,-1.2727534
10903,0.93526214,-9.677371,-1.2822522
10929,0.8003323,-9.68894,-1.2861935
10953,0.05147927,-9.7912,-0.54785967
10978,-0.79220146,-9.760052,-0.53310245
11004,-0.92617154,-9.740652,-0.65748465
11028,-0.91695523,-9.74046,-0.6730651
11053,-0.8379609,-9.754374,-0.5660418
11079,-0.7637334,-9.774621,-0.20949925
11103,-0.8298942,-9.770828,-0.112190805
11128,-0.96042997,-9.7595005,0.010862951
11153,-1.1201986,-9.741908,0.10377998
11178,-1.2224458,-9.729088,0.14444137
11204,-1.4094322,-9.703643,0.15234883
11228,-1.7144904,-9.653874,0.18335271
11253,-1.9914565,-9.601161,0.1490054
11279,-1.8729444,-9.489557,-1.615785
11303,-0.27865875,-9.191366,-3.407569
11328,0.060674507,-9.162858,-3.4941018
11353,0.18119536,-9.083743,-3.6909583
11379,0.18449737,-8.826926,-4.268691
11403,-0.3157821,-8.9867,-3.9127848
11428,-1.0403389,-8.93055,-3.9157848
11454,-0.8858999,-9.049449,-3.6732876
11478,-1.4255695,-9.372569,-2.5086033
11503,-1.5815483,-9.479876,-1.9496281
11529,-1.2055883,-9.572092,-1.7584078
11553,-0.6540134,-9.665087,-1.5260234
11578,-0.43854508,-9.693881,-1.4165922
11604,-0.61901814,-9.696246,-1.3304163
11628,-0.8593392,-9.688037,-1.2545396
11654,-1.1109759,-9.66917,-1.201361
11678,-0.9204947,-9.701508,-1.0971932
