Milliseconds,X,Y,Z
14152,-6.92749,53.501892,-19.442749
14176,-3.388977,52.789307,-19.442749
14201,-5.5130005,51.364136,-19.442749
14227,-6.92749,52.789307,-20.820618
14251,-5.5130005,53.501892,-20.13092
14276,-4.8049927,53.501892,-19.442749
14301,-4.096985,52.789307,-18.753052
14326,-5.5130005,51.364136,-20.820618
14351,-6.2194824,53.501892,-20.13092
14376,-5.5130005,52.07672,-18.753052
14401,-7.635498,52.07672,-18.753052
14427,-6.2194824,51.364136,-19.442749
14451,-6.2194824,53.501892,-20.13092
14476,-6.2194824,52.07672,-20.820618
14501,-6.92749,52.07672,-20.13092
14527,-9.051514,52.789307,-19.442749
14551,-5.5130005,54.214478,-18.753052
14576,-6.2194824,52.07672,-19.442749
14601,-6.92749,54.927063,-20.820618
14627,-6.92749,52.07672,-20.13092
14651,-5.5130005,52.789307,-18.753052
14676,-6.2194824,52.789307,-20.820618
14701,-4.8049927,53.501892,-19.442749
14727,-6.2194824,52.07672,-18.753052
14751,-6.92749,52.789307,-20.820618
14776,-6.2194824,52.789307,-19.442749
14801,-5.5130005,52.789307,-20.820618
14827,-7.635498,52.789307,-19.442749
14851,-6.2194824,51.364136,-19.442749
14876,-6.92749,54.214478,-20.820618
14901,-6.2194824,53.501892,-20.13092
14926,-6.2194824,52.07672,-19.442749
14951,-5.5130005,52.789307,-20.13092
14976,-6.2194824,55.63965,-18.753052
15002,-4.8049927,54.927063,-19.442749
15026,-5.5130005,54.214478,-19.442749
15051,-6.2194824,53.501892,-19.442749
15076,-7.635498,54.214478,-20.13092
15101,-8.343506,52.07672,-20.13092
15127,-6.92749,53.501892,-19.442749
15151,-6.92749,54.214478,-19.442749
15176,-6.92749,54.214478,-18.753052
15201,-6.2194824,52.07672,-20.820618
15226,-6.2194824,54.214478,-20.13092
15252,-6.92749,54.214478,-20.13092
15276,-4.8049927,54.927063,-21.510315
15301,-6.92749,54.214478,-20.13092
15327,-6.2194824,54.927063,-19.442749
15351,-6.2194824,53.501892,-20.820618
15376,-5.5130005,54.214478,-19.442749
15401,-6.92749,56.352234,-20.13092
15427,-6.2194824,54.927063,-18.753052
15451,-6.2194824,54.927063,-20.820618
15477,-6.2194824,54.927063,-19.442749
15501,-6.92749,54.214478,-20.820618
15526,-6.92749,54.927063,-20.820618
15552,-8.343506,54.214478,-19.442749
15576,-6.92749,54.214478,-20.13092
15601,-4.8049927,55.63965,-18.753052
15626,-6.92749,54.214478,-21.510315
15651,-9.051514,55.63965,-20.13092
15677,-6.92749,53.501892,-21.510315
15701,-9.051514,55.63965,-19.442749
15726,-7.635498,54.927063,-18.06488
15751,-7.635498,54.927063,-21.510315
15777,-7.635498,55.63965,-20.820618
15801,-9.051514,52.789307,-20.13092
15826,-9.051514,53.501892,-20.820618
15851,-8.343506,52.789307,-22.198486
15876,-7.635498,55.63965,-20.13092
15902,-9.051514,55.63965,-20.13092
15926,-7.635498,53.501892,-20.820618
15951,-6.92749,54.214478,-19.442749
15976,-6.2194824,54.214478,-19.442749
16001,-7.635498,54.214478,-19.442749
16027,-6.2194824,55.63965,-20.820618
16051,-7.635498,55.63965,-19.442749
16076,-7.635498,54.927063,-20.13092
16101,-7.635498,54.214478,-20.13092
16127,-6.92749,55.63965,-20.820618
16151,-6.2194824,54.214478,-20.13092
16176,-6.92749,54.927063,-18.753052
16201,-6.92749,55.63965,-21.510315
16227,-6.2194824,54.927063,-20.13092
16251,-7.635498,54.927063,-18.753052
16276,-5.5130005,55.63965,-20.820618
16301,-7.635498,54.927063,-20.13092
16326,-6.2194824,54.214478,-18.06488
16352,-4.8049927,57.06482,-19.442749
16376,-7.635498,53.501892,-20.13092
16401,-6.92749,54.927063,-18.753052
16427,-6.2194824,55.63965,-19.442749
16451,-6.2194824,54.927063,-18.753052
16476,-5.5130005,56.352234,-20.13092
16501,-4.8049927,54.927063,-18.753052
16526,-6.92749,54.214478,-18.753052
16552,-6.92749,55.63965,-19.442749
16576,-6.2194824,54.214478,-19.442749
16601,-5.5130005,54.927063,-19.442749
16626,-4.8049927,56.352234,-17.375183
16652,-6.2194824,56.352234,-20.820618
16676,-6.2194824,54.214478,-19.442749
16701,-6.92749,55.63965,-19.442749
16727,-6.2194824,54.214478,-19.442749
16751,-6.92749,55.63965,-18.753052
16776,-5.5130005,56.352234,-20.13092
16802,-4.8049927,56.352234,-18.753052
16826,-4.8049927,55.63965,-18.753052
16851,-4.096985,56.352234,-19.442749
16876,-4.8049927,55.63965,-20.13092
16902,-6.92749,55.63965,-20.820618
16926,-5.5130005,56.352234,-19.442749
16951,-7.635498,54.927063,-18.753052
