Milliseconds,X,Y,Z
12151,0.23688807,-0.2136558,-0.6599474
12177,-0.05177772,0.11496997,0.17784119
12201,-0.6447564,0.052515566,0.43628597
12226,-0.38211116,-0.1472196,0.2607546
12251,-0.028597534,-0.023187846,0.23458385
12277,0.10804814,-0.24423721,-0.01829052
12301,0.3829175,0.39762405,0.00671196
12326,-0.070240945,-0.36111283,-0.48871422
12351,0.10139532,0.08180493,-0.76074505
12376,0.08245907,0.0040943027,-0.1507206
12402,-0.12870501,0.17968884,-0.121720314
12426,0.081976965,-0.24234697,0.53953934
12451,-0.33061096,0.28344288,0.8403969
12477,0.048764154,-0.18064374,0.1780796
12501,0.45447525,0.32219258,0.029568672
12526,0.21099392,0.40407795,0.17982578
12551,-0.5265281,-0.05634448,-0.15141487
12577,-0.47970548,-0.14631173,0.24529457
12601,0.05817221,-0.31958637,0.097310066
12626,0.0074251667,-0.011242449,0.45986366
12652,0.43456078,-0.028067023,-0.4084673
12676,0.2855054,-0.032063395,-0.091278076
12701,-0.02981241,5.57214E-4,-0.6593857
12726,-0.11276144,0.10009688,0.08752155
12752,-0.4772187,0.1373589,-0.032544136
12776,-0.32531947,-0.0065232813,0.09849739
12801,-0.60185677,0.119484454,0.63429356
12827,-0.40064695,-0.14037123,0.22881985
12851,0.1176672,0.31803423,0.3196106
12876,0.007312134,-0.34752637,-0.7209635
12901,0.21477957,0.18526119,0.06226349
12927,-0.08725304,-0.021768779,-0.20742035
12951,0.07087706,0.19935817,0.05537796
12976,-0.30875653,0.17434683,0.21862507
13001,-0.16515435,-0.0071493387,-0.04197216
13027,-0.16709392,0.06390184,0.58557034
13051,0.06370713,0.17972636,-0.09197235
13076,0.43730217,-0.17785475,-0.5866871
13101,0.28513032,-0.016632527,-0.6149368
13127,0.15212354,0.006009549,-0.45953274
13151,0.08339229,-0.13790306,0.7836695
13176,0.089553595,-0.28394228,0.32138252
13201,-0.43483704,0.12160221,1.2430744
13227,-0.06576288,0.055507958,-0.44944382
13251,0.099707335,0.17775959,-0.25546074
13276,-0.4458538,-0.0713408,-0.38779545
13302,-0.34876776,0.17943779,0.30292416
13326,-0.09468894,-0.13227645,-0.056549072
13351,0.3568141,0.12843204,0.50664234
13377,-0.09414667,0.16732466,-0.2983122
13401,0.55942184,-0.0722788,0.5621824
13426,0.20750943,0.25823316,0.007235527
13452,0.24346387,0.05357051,-0.62004566
13476,0.22724718,0.088081,0.17988014
13501,-0.54063904,-0.13453302,0.59845257
13527,-0.26009083,0.08144373,0.65612316
13551,0.06478031,0.020358235,-0.4859686
13576,0.335779,0.013147742,-0.9573364
13602,0.18452208,0.06499338,0.1286726
13626,0.07849705,-0.10043976,-0.269454
13651,0.21150614,-0.17341149,-0.3842888
13676,0.06560032,0.13984197,-0.26201248
13702,0.032155067,-0.012719989,0.09217644
13726,0.1266687,0.102359354,-0.20392609
13751,0.23277605,-0.018430352,0.7207527
13777,-0.29237574,0.08824265,1.0271034
13801,-0.31681916,-0.096300244,0.23810768
13826,-0.14046514,-0.2802611,0.687932
13851,-0.41827714,-0.105442464,-0.6995239
13877,-0.12972915,0.13590303,-0.4478674
13901,0.37391254,0.053627104,-0.6816206
13926,-0.34516168,0.014903843,-0.053316116
13952,0.10703537,-0.23714975,0.66215324
13976,0.3371352,0.042256832,0.24311543
14001,-0.13054515,0.1888192,0.54322624
14026,-0.09840058,-0.39783084,-0.506402
14052,0.017774448,-0.022914976,-0.52969074
14076,0.13080661,-0.15025899,0.56002235
14101,-0.40804076,0.17022377,-0.030866623
14127,-0.33104965,0.0885793,-1.1740274
14151,0.068745434,-0.10912165,0.60674477
14176,0.19011456,0.01823777,-1.1881199
14201,-0.12688936,-0.088576436,1.1603346
14226,-0.17993927,-0.08852461,0.61728096
14251,-0.32564792,-0.91498613,-0.399333
14277,-0.069622055,0.20334736,0.58211327
14301,0.33042145,0.16051027,0.12154293
14326,-0.5556407,0.08830038,-0.93510723
14352,0.15212142,0.266927,-0.081962585
14376,0.6044062,0.24573648,-0.36504078
14401,-0.51372975,-0.93634415,0.41788483
14426,0.4489816,0.5378138,0.25236702
14452,-0.6002172,0.5458947,0.15353966
14476,-0.2160913,1.1892191,1.1475391
14501,0.38995093,-0.44238964,-0.8825464
14526,-0.2082155,0.6737222,0.20281506
14552,0.21278833,-0.3992464,-1.1843586
14576,-0.103625074,-0.21227497,-0.028654099
14601,0.102451146,-0.45586663,-1.3330488
14627,0.52910495,0.16324109,1.4299259
14651,-0.20324919,0.5916955,0.85425854
14676,0.4167321,0.5839694,-0.122608185
14702,-0.18742493,-0.08509195,-1.2151089
14726,0.15019011,0.2691282,0.15169525
14752,0.43892214,-0.24380678,-0.39734554
14776,0.011937089,-0.16845238,0.36852932
14801,-0.30517748,-0.12499362,0.7364292
14826,-0.21161658,-0.4183392,0.5233288
14852,-0.37324935,0.23633432,0.6524458
14876,0.3509219,-0.15380532,-0.30267906
14901,0.1547203,0.16399434,-0.6515417
14926,0.14440562,-0.09590915,-0.84242153
14952,-0.27527797,0.08622536,0.7104254
14976,-0.35832527,0.26100093,0.32049465
15001,0.014110446,-0.14888164,-0.254426
15027,-0.05419272,0.051424652,0.04370594
15051,-0.22045292,0.16516149,-0.5567112
15076,0.13716362,0.23330134,-0.42988777
15101,-0.22222382,-0.0035576224,0.7412367
15127,0.05912146,-0.28155735,0.14997292
15151,0.26898822,0.15018922,0.40650463
15176,0.39751565,-0.15858236,-0.22980595
15201,0.14320263,-0.23206201,-0.19335651
15227,-0.41066897,0.22039744,0.7567091
15251,-0.040596932,-0.09304044,0.914217
15276,0.30185562,0.08303529,-1.0300169
15301,0.46368897,0.025268495,-0.16854858
15326,0.028587341,0.17883092,0.2966652
15352,-0.2632904,0.067317784,-0.08628559
15376,-0.12858683,-0.16269904,-0.07761383
15401,0.36805212,-0.10127601,-1.7167788
15427,0.8795098,0.066575974,0.491848
15451,0.15600967,0.14122081,-0.39912224
15476,-0.26738128,-0.3221856,0.27771187
15502,0.11679541,-0.49759033,0.18256664
15526,0.1588117,0.2707447,-0.46225643
