Milliseconds,X,Y,Z
15751,0.5553276,0.13181466,9.790027
15776,0.5900515,0.16845962,9.787434
15802,0.5653694,0.13617478,9.789392
15826,0.56178325,0.14923508,9.789409
15851,0.5610631,0.13140875,9.789705
15876,0.5532797,0.10793687,9.790435
15902,0.5733825,0.109046906,9.789266
15926,0.58454,0.10434829,9.788657
15951,0.5652115,0.1438762,9.789291
15976,0.59047085,0.15746044,9.787591
16002,0.6075091,0.1351331,9.786882
16026,0.6240792,0.10540028,9.786204
16051,0.5742212,0.13004874,9.78896
16077,0.50683385,0.123858616,9.792761
16101,0.4945719,0.11388598,9.793509
16126,0.51293,0.10570616,9.792656
16152,0.50865847,0.110348776,9.792828
16176,0.44655,0.13063915,9.795607
16201,0.4456746,0.096953094,9.796038
16226,0.45498013,0.10779055,9.795497
16252,0.48248598,0.110710226,9.794148
16276,0.53875923,0.08246906,9.791492
16301,0.5102407,0.08673911,9.792983
16327,0.48104683,0.101505645,9.794318
16351,0.49271336,0.07843504,9.79395
16376,0.4770108,0.09955191,9.794536
16401,0.5466076,0.070672885,9.79115
16427,0.56985897,0.07965793,9.789755
16451,0.61152714,0.07723522,9.78726
16476,0.6172672,0.07839203,9.78689
16501,0.6529756,0.0731443,9.784614
16526,0.6677371,0.051853016,9.783753
16552,0.64121747,0.083106995,9.785312
16576,0.634462,0.054647323,9.785952
16602,0.6052295,0.03362058,9.787898
16626,0.6210303,0.041548092,9.786878
16651,0.6282992,0.022846902,9.786476
16676,0.64349777,0.03316067,9.785459
16702,0.5821052,0.024094285,9.789329
16726,0.5420329,0.04064105,9.7915745
16751,0.49733958,0.031349186,9.793981
16777,0.51279604,0.040791944,9.793149
16801,0.49795654,0.033901487,9.793941
16826,0.5149063,0.04110672,9.793036
16851,0.49619186,0.04221184,9.793998
16876,0.5087333,0.029998662,9.7934
16902,0.5629467,0.042331047,9.790387
16926,0.57977694,0.025531394,9.789463
16951,0.57679474,0.04198785,9.789582
16976,0.61480665,0.041548748,9.787271
17002,0.6388773,0.061100837,9.785626
17026,0.66092515,0.060822256,9.784163
17051,0.6737149,0.07293914,9.783209
17077,0.6567408,0.0886983,9.784233
17101,0.67838615,0.08544208,9.782784
17126,0.7096309,0.11210973,9.780299
17152,0.6984252,0.11547779,9.781066
17176,0.6616532,0.092690915,9.783865
17201,0.67330265,0.09423922,9.783055
17227,0.596851,0.07477801,9.788185
17251,0.585452,0.06849333,9.788919
17276,0.5590423,0.059984654,9.790519
